Timestamp	Container_ID	Cargo_Type	Origin	Destination	Temperature_C	Humidity_Percent	Vibration_Level	Distance_Remaining_km	Spoilage_Risk	Recommended_Action	Alert_Status
2026-07-11T14:31:34.027288+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	8.59	90.05	0.6	2145.74	High	Reroute	Critical
2026-07-11T14:31:34.029270+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.08	78.85	0.002	2147.87	High	Reroute	Critical
2026-07-11T14:31:35.034645+00:00	CONT-1004	Mango	Bengaluru	Delhi	9	78.65	0.02	2147.86	High	Reroute	Critical
2026-07-11T14:31:36.038397+00:00	CONT-1003	Grapes	Bengaluru	Delhi	1.43	93.25	0.131	2145.7	Low	Continue	Normal
2026-07-11T14:31:38.052752+00:00	CONT-1000	Banana	Bengaluru	Delhi	12.11	91.05	0.065	2147.83	High	Reroute	Critical
2026-07-11T14:31:39.060729+00:00	CONT-1000	Banana	Bengaluru	Delhi	12.08	90.87	0.072	2147.82	High	Reroute	Critical
2026-07-11T14:31:39.063460+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	8.76	91.16	0.599	2145.64	High	Reroute	Critical
2026-07-11T14:31:39.064772+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.18	78.35	0.025	2147.82	High	Reroute	Critical
2026-07-11T14:31:40.068204+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	8.78	91.14	0.584	2145.62	High	Reroute	Critical
2026-07-11T14:31:40.068798+00:00	CONT-1003	Grapes	Bengaluru	Delhi	1.45	92.88	0.116	2145.62	Low	Continue	Normal
2026-07-11T14:31:40.069504+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.22	78.43	0.04	2147.81	High	Reroute	Critical
2026-07-11T14:31:41.074515+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.57	89.3	0.351	2145.6	Low	Continue	Normal
2026-07-11T14:31:41.076062+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	8.82	91.41	0.579	2145.6	High	Reroute	Critical
2026-07-11T14:31:41.079721+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.13	78.83	0.05	2147.8	High	Reroute	Critical
2026-07-11T14:31:42.087428+00:00	CONT-1004	Mango	Bengaluru	Delhi	9	78.67	0.062	2147.79	High	Reroute	Critical
2026-07-11T14:31:43.091907+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.36	88.75	0.361	2145.56	Low	Continue	Normal
2026-07-11T14:31:44.104531+00:00	CONT-1003	Grapes	Bengaluru	Delhi	1.79	92.49	0.113	2145.54	Low	Continue	Normal
2026-07-11T14:31:44.105193+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.14	78.84	0.084	2147.77	High	Reroute	Critical
2026-07-11T14:31:45.107542+00:00	CONT-1000	Banana	Bengaluru	Delhi	12.29	91.28	0.101	2147.76	High	Reroute	Critical
2026-07-11T14:31:45.112911+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.04	78.71	0.095	2147.76	High	Reroute	Critical
2026-07-11T14:31:46.116295+00:00	CONT-1000	Banana	Bengaluru	Delhi	12.19	91.56	0.087	2147.75	High	Reroute	Critical
2026-07-11T14:31:47.125809+00:00	CONT-1000	Banana	Bengaluru	Delhi	12.2	91.79	0.077	2147.74	High	Reroute	Critical
2026-07-11T14:31:48.134479+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.34	88.1	0.314	2145.46	Low	Continue	Normal
2026-07-11T14:31:48.135322+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	9.08	91.04	0.6	2145.46	High	Reroute	Critical
2026-07-11T14:31:49.141596+00:00	CONT-1000	Banana	Bengaluru	Delhi	12.06	91.5	0.085	2147.72	High	Reroute	Critical
2026-07-11T14:31:49.143401+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.3	88.06	0.321	2145.44	Low	Continue	Normal
2026-07-11T14:31:49.144004+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	9.1	90.69	0.585	2145.44	High	Reroute	Critical
2026-07-11T14:31:49.144474+00:00	CONT-1003	Grapes	Bengaluru	Delhi	1.95	93.04	0.136	2145.44	Low	Continue	Normal
2026-07-11T14:31:49.144838+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.22	78.51	0.118	2147.72	High	Reroute	Critical
2026-07-11T14:31:50.149375+00:00	CONT-1003	Grapes	Bengaluru	Delhi	1.93	93.22	0.12	2145.42	Low	Continue	Normal
2026-07-11T14:31:51.152310+00:00	CONT-1000	Banana	Bengaluru	Delhi	12.09	91.64	0.111	2147.7	High	Reroute	Critical
2026-07-11T14:31:51.154061+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.24	88.23	0.356	2145.4	Low	Continue	Normal
2026-07-11T14:31:51.154776+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	9.18	91.36	0.598	2145.4	High	Reroute	Critical
2026-07-11T14:31:53.163561+00:00	CONT-1000	Banana	Bengaluru	Delhi	12.11	91.37	0.133	2147.68	High	Reroute	Critical
2026-07-11T14:31:53.165058+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.16	88.19	0.394	2145.36	Low	Continue	Normal
2026-07-11T14:31:53.165751+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	9.25	91.43	0.599	2145.36	High	Reroute	Critical
2026-07-11T14:31:53.166783+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.34	78.65	0.088	2147.68	High	Reroute	Critical
2026-07-11T14:31:54.176781+00:00	CONT-1003	Grapes	Bengaluru	Delhi	1.86	93.24	0.096	2145.34	Low	Continue	Normal
2026-07-11T14:31:54.178313+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.41	78.73	0.068	2147.67	High	Reroute	Critical
2026-07-11T14:31:55.181304+00:00	CONT-1000	Banana	Bengaluru	Delhi	12.07	91.26	0.119	2147.66	High	Reroute	Critical
2026-07-11T14:31:55.182035+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.1	88.36	0.402	2145.32	Low	Continue	Normal
2026-07-11T14:31:56.186809+00:00	CONT-1000	Banana	Bengaluru	Delhi	12.03	91.18	0.113	2147.65	High	Reroute	Critical
2026-07-11T14:31:56.189043+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	9.33	91.99	0.587	2145.3	High	Reroute	Critical
2026-07-11T14:31:56.191849+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.31	79.29	0.08	2147.65	High	Reroute	Critical
2026-07-11T14:31:57.192623+00:00	CONT-1000	Banana	Bengaluru	Delhi	12.15	91.53	0.111	2147.64	High	Reroute	Critical
2026-07-11T14:31:57.194874+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	9.38	91.83	0.597	2145.28	High	Reroute	Critical
2026-07-11T14:31:57.196828+00:00	CONT-1003	Grapes	Bengaluru	Delhi	1.77	93.18	0.101	2145.28	Low	Continue	Normal
2026-07-11T14:31:58.199641+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.02	88.91	0.376	2145.26	Low	Continue	Normal
2026-07-11T14:31:58.203117+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.43	79.63	0.091	2147.63	High	Reroute	Critical
2026-07-11T14:31:59.206413+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.01	89.25	0.372	2145.24	Low	Continue	Normal
2026-07-11T14:31:59.208445+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	9.46	92.55	0.594	2145.24	High	Reroute	Critical
2026-07-11T14:31:59.209435+00:00	CONT-1003	Grapes	Bengaluru	Delhi	1.67	93.32	0.067	2145.24	Low	Continue	Normal
2026-07-11T14:31:59.209879+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.54	79.67	0.101	2147.62	High	Reroute	Critical
2026-07-11T14:32:00.213868+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	9.49	92.94	0.578	2145.22	High	Reroute	Critical
2026-07-11T14:32:01.220340+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.02	89.3	0.383	2145.2	Low	Continue	Normal
2026-07-11T14:32:02.232617+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.62	79.78	0.139	2147.59	High	Reroute	Critical
2026-07-11T14:32:04.242947+00:00	CONT-1001	Avocado	Bengaluru	Delhi	4.92	89.39	0.381	2145.14	Low	Continue	Normal
2026-07-11T14:32:04.244423+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	9.6	93.18	0.528	2145.14	High	Reroute	Critical
2026-07-11T14:32:05.255088+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.68	79.74	0.123	2147.56	High	Reroute	Critical
2026-07-11T14:32:06.258563+00:00	CONT-1001	Avocado	Bengaluru	Delhi	4.91	89.1	0.388	2145.1	Low	Continue	Normal
2026-07-11T14:32:09.284136+00:00	CONT-1000	Banana	Bengaluru	Delhi	12.28	89.75	0.114	2147.52	High	Reroute	Critical
2026-07-11T14:32:11.303056+00:00	CONT-1000	Banana	Bengaluru	Delhi	12.4	89.76	0.106	2147.5	High	Reroute	Critical
2026-07-11T14:32:11.303849+00:00	CONT-1001	Avocado	Bengaluru	Delhi	4.87	89.96	0.398	2145	Low	Continue	Normal
2026-07-11T14:32:11.305411+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	9.82	93.97	0.6	2145	High	Reroute	Critical
2026-07-11T14:32:11.305846+00:00	CONT-1003	Grapes	Bengaluru	Delhi	1.67	92.83	0.033	2145	Low	Continue	Normal
2026-07-11T14:32:11.306250+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.64	80.86	0.169	2147.5	High	Reroute	Critical
2026-07-11T14:32:12.309257+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.01	89.64	0.398	2144.98	Low	Continue	Normal
2026-07-11T14:32:12.314332+00:00	CONT-1003	Grapes	Bengaluru	Delhi	1.55	92.94	0.051	2144.98	Low	Continue	Normal
2026-07-11T14:32:15.334060+00:00	CONT-1000	Banana	Bengaluru	Delhi	12.54	89.59	0.111	2147.46	High	Reroute	Critical
2026-07-11T14:32:15.336551+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	9.98	93.44	0.6	2144.92	High	Reroute	Critical
2026-07-11T14:32:17.346281+00:00	CONT-1000	Banana	Bengaluru	Delhi	12.44	89.51	0.098	2147.44	High	Reroute	Critical
2026-07-11T14:32:18.353454+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.21	90.69	0.401	2144.86	Low	Continue	Normal
2026-07-11T14:32:19.366527+00:00	CONT-1003	Grapes	Bengaluru	Delhi	1.65	92.71	0.037	2144.84	Low	Continue	Normal
2026-07-11T14:32:21.379786+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.12	91.19	0.413	2144.8	Low	Continue	Normal
2026-07-11T14:32:22.383361+00:00	CONT-1000	Banana	Bengaluru	Delhi	12.25	89.08	0.106	2147.39	High	Reroute	Critical
2026-07-11T14:32:22.386879+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	10.21	93.86	0.591	2144.78	High	Reroute	Critical
2026-07-11T14:32:22.391972+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.98	80.9	0.197	2147.39	High	Reroute	Critical
2026-07-11T14:32:23.397156+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.92	81.16	0.206	2147.38	High	Reroute	Critical
2026-07-11T14:32:25.403423+00:00	CONT-1000	Banana	Bengaluru	Delhi	12.28	89.08	0.118	2147.36	High	Reroute	Critical
2026-07-11T14:32:25.404220+00:00	CONT-1001	Avocado	Bengaluru	Delhi	4.89	92.08	0.44	2144.72	Low	Continue	Normal
2026-07-11T14:32:25.405804+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	10.33	94.55	0.555	2144.72	High	Reroute	Critical
2026-07-11T14:32:25.407601+00:00	CONT-1004	Mango	Bengaluru	Delhi	10.07	81.44	0.213	2147.36	High	Reroute	Critical
2026-07-11T14:32:26.412823+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	10.38	94.61	0.557	2144.7	High	Reroute	Critical
2026-07-11T14:32:27.425902+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.06	91.81	0.447	2144.68	Low	Continue	Normal
2026-07-11T14:32:27.429366+00:00	CONT-1004	Mango	Bengaluru	Delhi	10.2	80.97	0.21	2147.34	High	Reroute	Critical
2026-07-11T14:32:28.433378+00:00	CONT-1001	Avocado	Bengaluru	Delhi	4.93	91.56	0.438	2144.66	Low	Continue	Normal
2026-07-11T14:32:29.439215+00:00	CONT-1000	Banana	Bengaluru	Delhi	12.27	88.86	0.155	2147.32	High	Reroute	Critical
2026-07-11T14:32:29.441443+00:00	CONT-1001	Avocado	Bengaluru	Delhi	4.96	91.49	0.447	2144.64	Low	Continue	Normal
2026-07-11T14:32:30.454071+00:00	CONT-1000	Banana	Bengaluru	Delhi	12.3	89.08	0.161	2147.31	High	Reroute	Critical
2026-07-11T14:32:30.454743+00:00	CONT-1001	Avocado	Bengaluru	Delhi	4.83	91.58	0.433	2144.62	Low	Continue	Normal
2026-07-11T14:32:30.456390+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	10.49	94.43	0.524	2144.62	High	Reroute	Critical
2026-07-11T14:32:30.458262+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.89	81.28	0.249	2147.31	High	Reroute	Critical
2026-07-11T14:32:31.460576+00:00	CONT-1001	Avocado	Bengaluru	Delhi	4.73	91.38	0.447	2144.6	Low	Continue	Normal
2026-07-11T14:32:32.464997+00:00	CONT-1000	Banana	Bengaluru	Delhi	12.23	88.58	0.162	2147.29	High	Reroute	Critical
2026-07-11T14:32:32.466792+00:00	CONT-1001	Avocado	Bengaluru	Delhi	4.75	91.52	0.437	2144.58	Low	Continue	Normal
2026-07-11T14:32:32.467442+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	10.55	94.05	0.504	2144.58	High	Reroute	Critical
2026-07-11T14:32:32.467868+00:00	CONT-1003	Grapes	Bengaluru	Delhi	1.36	91.55	0.075	2144.58	Low	Continue	Normal
2026-07-11T14:32:33.470771+00:00	CONT-1001	Avocado	Bengaluru	Delhi	4.61	91.64	0.444	2144.56	Low	Continue	Normal
2026-07-11T14:32:34.480673+00:00	CONT-1003	Grapes	Bengaluru	Delhi	1.27	91.79	0.042	2144.54	Low	Continue	Normal
2026-07-11T14:32:34.482927+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.71	82.11	0.269	2147.27	High	Reroute	Critical
2026-07-11T14:32:36.494017+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	10.7	94.43	1.101	2144.5	High	Reroute	Critical
2026-07-11T14:32:37.501981+00:00	CONT-1000	Banana	Bengaluru	Delhi	12.25	87.45	0.096	2147.24	High	Reroute	Critical
2026-07-11T14:32:37.505202+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	10.73	94.64	0.6	2144.48	High	Reroute	Critical
2026-07-11T14:32:37.508180+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.56	82.57	0.264	2147.24	High	Reroute	Critical
2026-07-11T14:32:39.518738+00:00	CONT-1000	Banana	Bengaluru	Delhi	12.27	87.69	0.067	2147.22	High	Reroute	Critical
2026-07-11T14:32:39.521518+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	10.83	94.55	0.591	2144.44	High	Reroute	Critical
2026-07-11T14:32:39.522305+00:00	CONT-1003	Grapes	Bengaluru	Delhi	1.28	91.02	0.085	2144.44	Low	Continue	Normal
2026-07-11T14:32:39.522814+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.6	82.78	0.258	2147.22	High	Reroute	Critical
2026-07-11T14:32:41.529647+00:00	CONT-1000	Banana	Bengaluru	Delhi	12.09	87.8	0.067	2147.2	High	Reroute	Critical
2026-07-11T14:32:41.530790+00:00	CONT-1001	Avocado	Bengaluru	Delhi	4.17	91.5	0.451	2144.4	Medium	Continue	Warning
2026-07-11T14:32:41.532441+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	10.91	94.6	0.599	2144.4	High	Reroute	Critical
2026-07-11T14:32:42.539448+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	10.94	94.84	0.596	2144.38	High	Reroute	Critical
2026-07-11T14:32:43.560621+00:00	CONT-1000	Banana	Bengaluru	Delhi	12.02	87.8	0.079	2147.18	High	Reroute	Critical
2026-07-11T14:32:43.572959+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.74	82.84	0.232	2147.18	High	Reroute	Critical
2026-07-11T14:32:44.578460+00:00	CONT-1003	Grapes	Bengaluru	Delhi	1.15	91.08	0.092	2144.34	Low	Continue	Normal
2026-07-11T14:32:45.582542+00:00	CONT-1000	Banana	Bengaluru	Delhi	12.08	88.13	0.109	2147.16	High	Reroute	Critical
2026-07-11T14:32:45.584024+00:00	CONT-1001	Avocado	Bengaluru	Delhi	4.38	91.77	0.442	2144.32	Medium	Continue	Warning
2026-07-11T14:32:45.584842+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	11.04	93.94	0.576	2144.32	High	Reroute	Critical
2026-07-11T14:32:46.591886+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.69	83.77	0.221	2147.15	High	Reroute	Critical
2026-07-11T14:32:47.592794+00:00	CONT-1000	Banana	Bengaluru	Delhi	12.05	88.54	0.107	2147.14	High	Reroute	Critical
2026-07-11T14:32:47.595422+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	11.12	94.46	0.6	2144.28	High	Reroute	Critical
2026-07-11T14:32:47.597679+00:00	CONT-1003	Grapes	Bengaluru	Delhi	1.23	91.71	0.086	2144.28	Low	Continue	Normal
2026-07-11T14:32:47.598125+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.59	83.4	0.23	2147.14	High	Reroute	Critical
2026-07-11T14:32:48.600986+00:00	CONT-1001	Avocado	Bengaluru	Delhi	4.21	91.61	0.441	2144.26	Medium	Continue	Warning
2026-07-11T14:32:49.607209+00:00	CONT-1001	Avocado	Bengaluru	Delhi	4.27	91.64	0.422	2144.24	Medium	Continue	Warning
2026-07-11T14:32:49.609789+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.58	83.46	0.259	2147.12	High	Reroute	Critical
2026-07-11T14:32:50.616890+00:00	CONT-1003	Grapes	Bengaluru	Delhi	1.39	91.82	0.055	2144.22	Low	Continue	Normal
2026-07-11T14:32:51.621554+00:00	CONT-1000	Banana	Bengaluru	Delhi	12.01	88.31	0.138	2147.1	High	Reroute	Critical
2026-07-11T14:32:51.623686+00:00	CONT-1001	Avocado	Bengaluru	Delhi	4.44	90.89	0.451	2144.2	High	Reroute	Critical
2026-07-11T14:32:51.624335+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	11.27	94.3	0.6	2144.2	High	Reroute	Critical
2026-07-11T14:32:51.624764+00:00	CONT-1003	Grapes	Bengaluru	Delhi	1.28	91.79	0.046	2144.2	Low	Continue	Normal
2026-07-11T14:32:51.625281+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.68	83.66	0.232	2147.1	High	Reroute	Critical
2026-07-11T14:32:53.637976+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.67	83.3	0.216	2147.08	High	Reroute	Critical
2026-07-11T14:32:54.640890+00:00	CONT-1000	Banana	Bengaluru	Delhi	12.21	88.07	0.132	2147.07	High	Reroute	Critical
2026-07-11T14:32:54.648957+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.54	83.47	0.219	2147.07	High	Reroute	Critical
2026-07-11T14:32:55.654072+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	11.4	94.72	0.6	2144.12	High	Reroute	Critical
2026-07-11T14:32:56.661072+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	11.44	95	0.6	2144.1	High	Reroute	Critical
2026-07-11T14:32:56.663924+00:00	CONT-1003	Grapes	Bengaluru	Delhi	1.32	92.56	0.068	2144.1	Low	Continue	Normal
2026-07-11T14:32:57.666698+00:00	CONT-1000	Banana	Bengaluru	Delhi	12	87.78	0.13	2147.04	High	Reroute	Critical
2026-07-11T14:32:57.672482+00:00	CONT-1003	Grapes	Bengaluru	Delhi	1.36	92.38	0.085	2144.08	Low	Continue	Normal
2026-07-11T14:32:58.676005+00:00	CONT-1000	Banana	Bengaluru	Delhi	12.13	87.95	0.114	2147.03	High	Reroute	Critical
2026-07-11T14:32:58.684439+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.6	84.12	0.199	2147.03	High	Reroute	Critical
2026-07-11T14:32:59.685794+00:00	CONT-1000	Banana	Bengaluru	Delhi	12.12	87.73	0.103	2147.02	High	Reroute	Critical
2026-07-11T14:32:59.688051+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	11.58	94.65	0.565	2144.04	High	Reroute	Critical
2026-07-11T14:32:59.690726+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.47	83.81	0.19	2147.02	High	Reroute	Critical
2026-07-11T14:33:00.694966+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	11.6	94.49	0.58	2144.02	High	Reroute	Critical
2026-07-11T14:33:03.713519+00:00	CONT-1001	Avocado	Bengaluru	Delhi	4.34	89.42	0.397	2143.96	High	Reroute	Critical
2026-07-11T14:33:03.714253+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	11.73	94.18	0.576	2143.96	High	Reroute	Critical
2026-07-11T14:33:03.717779+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.32	83.98	0.157	2146.98	High	Reroute	Critical
2026-07-11T14:33:04.718980+00:00	CONT-1000	Banana	Bengaluru	Delhi	12	86.42	0.081	2146.97	High	Reroute	Critical
2026-07-11T14:33:04.720776+00:00	CONT-1001	Avocado	Bengaluru	Delhi	4.39	89.25	0.413	2143.94	High	Reroute	Critical
2026-07-11T14:33:04.721379+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	11.77	94.53	0.584	2143.94	High	Reroute	Critical
2026-07-11T14:33:04.721816+00:00	CONT-1003	Grapes	Bengaluru	Delhi	1.44	92.37	0.074	2143.94	Low	Continue	Normal
2026-07-11T14:33:05.723254+00:00	CONT-1000	Banana	Bengaluru	Delhi	12.04	86.77	0.077	2146.96	High	Reroute	Critical
2026-07-11T14:33:05.726611+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	11.81	94.75	0.58	2143.92	High	Reroute	Critical
2026-07-11T14:33:05.727533+00:00	CONT-1003	Grapes	Bengaluru	Delhi	1.52	92.26	0.088	2143.92	Low	Continue	Normal
2026-07-11T14:33:06.731531+00:00	CONT-1001	Avocado	Bengaluru	Delhi	4.45	89.23	0.429	2143.9	High	Reroute	Critical
2026-07-11T14:33:07.740671+00:00	CONT-1003	Grapes	Bengaluru	Delhi	1.58	91.78	0.106	2143.88	Low	Continue	Normal
2026-07-11T14:33:09.752796+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	11.96	94.41	0.6	2143.84	High	Reroute	Critical
2026-07-11T14:33:09.759744+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.05	83.77	0.167	2146.92	High	Reroute	Critical
2026-07-11T14:33:10.763346+00:00	CONT-1000	Banana	Bengaluru	Delhi	12.1	87.37	0.092	2146.91	High	Reroute	Critical
2026-07-11T14:33:11.773362+00:00	CONT-1003	Grapes	Bengaluru	Delhi	1.62	91.72	0.09	2143.8	Low	Continue	Normal
2026-07-11T14:33:13.784778+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	12.09	93.1	0.6	2143.76	High	Reroute	Critical
2026-07-11T14:33:13.786387+00:00	CONT-1003	Grapes	Bengaluru	Delhi	1.59	91.63	0.118	2143.76	Low	Continue	Normal
2026-07-11T14:33:14.788882+00:00	CONT-1000	Banana	Bengaluru	Delhi	12.17	87.28	0.103	2146.87	High	Reroute	Critical
2026-07-11T14:33:14.790951+00:00	CONT-1001	Avocado	Bengaluru	Delhi	4.4	87.72	0.467	2143.74	High	Reroute	Critical
2026-07-11T14:33:14.792025+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	12.12	93.29	0.6	2143.74	High	Reroute	Critical
2026-07-11T14:33:14.792703+00:00	CONT-1003	Grapes	Bengaluru	Delhi	1.47	91.85	0.129	2143.74	Low	Continue	Normal
2026-07-11T14:33:15.795307+00:00	CONT-1000	Banana	Bengaluru	Delhi	12.11	87.04	0.115	2146.86	High	Reroute	Critical
2026-07-11T14:33:15.796153+00:00	CONT-1001	Avocado	Bengaluru	Delhi	4.31	87.99	0.453	2143.72	High	Reroute	Critical
2026-07-11T14:33:15.797922+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	12.17	93.29	0.6	2143.72	High	Reroute	Critical
2026-07-11T14:33:15.798787+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.25	82.79	0.127	2146.86	High	Reroute	Critical
2026-07-11T14:33:17.807181+00:00	CONT-1001	Avocado	Bengaluru	Delhi	4.14	87.75	0.445	2143.68	High	Reroute	Critical
2026-07-11T14:33:19.819656+00:00	CONT-1000	Banana	Bengaluru	Delhi	12.13	86.4	0.119	2146.82	High	Reroute	Critical
2026-07-11T14:33:19.822726+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	12.31	94.14	0.586	2143.64	High	Reroute	Critical
2026-07-11T14:33:20.827030+00:00	CONT-1001	Avocado	Bengaluru	Delhi	4.17	87.18	0.426	2143.62	High	Reroute	Critical
2026-07-11T14:33:20.839432+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.02	82.51	0.146	2146.81	High	Reroute	Critical
2026-07-11T14:33:21.842072+00:00	CONT-1001	Avocado	Bengaluru	Delhi	4.02	86.97	0.426	2143.6	High	Reroute	Critical
2026-07-11T14:33:23.853755+00:00	CONT-1000	Banana	Bengaluru	Delhi	12.13	86.84	0.077	2146.78	High	Reroute	Critical
2026-07-11T14:33:25.866957+00:00	CONT-1000	Banana	Bengaluru	Delhi	12.33	87.33	0.085	2146.76	High	Reroute	Critical
2026-07-11T14:33:27.880206+00:00	CONT-1000	Banana	Bengaluru	Delhi	12.3	86.9	0.086	2146.74	High	Reroute	Critical
2026-07-11T14:33:27.882574+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	12.59	94.02	0.6	2143.48	High	Reroute	Critical
2026-07-11T14:33:27.883996+00:00	CONT-1003	Grapes	Bengaluru	Delhi	1.01	91.35	0.093	2143.48	Low	Continue	Normal
2026-07-11T14:33:27.884645+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.3	82.8	0.156	2146.74	High	Reroute	Critical
2026-07-11T14:33:28.885615+00:00	CONT-1000	Banana	Bengaluru	Delhi	12.37	87.29	0.105	2146.73	High	Reroute	Critical
2026-07-11T14:33:28.887461+00:00	CONT-1001	Avocado	Bengaluru	Delhi	4.33	87.36	0.402	2143.46	High	Reroute	Critical
2026-07-11T14:33:28.888087+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	12.62	94.07	0.597	2143.46	High	Reroute	Critical
2026-07-11T14:33:28.888628+00:00	CONT-1003	Grapes	Bengaluru	Delhi	1.13	91.07	0.082	2143.46	Low	Continue	Normal
2026-07-11T14:33:28.889176+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.38	83.1	0.165	2146.73	High	Reroute	Critical
2026-07-11T14:33:29.892507+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	12.67	94.45	0.596	2143.44	High	Reroute	Critical
2026-07-11T14:33:30.899127+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	12.7	94.76	0.581	2143.42	High	Reroute	Critical
2026-07-11T14:33:30.899807+00:00	CONT-1003	Grapes	Bengaluru	Delhi	1.11	90.7	0.114	2143.42	Low	Continue	Normal
2026-07-11T14:33:30.901323+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.19	82.79	0.18	2146.71	High	Reroute	Critical
